w,day1,day2,day3,day4,day5,day6
1751.09024,0.0589,0.062,0.07641,0.07924,0.07735,0.05001
1749.16173,0.06453,0.06347,0.07877,0.08095,0.07889,0.05129
1747.23321,0.06946,0.06467,0.08081,0.0825,0.08024,0.05233
1745.3047,0.07328,0.06549,0.08242,0.08372,0.0813,0.0531
1743.37619,0.07534,0.06593,0.0836,0.08435,0.08194,0.05359
1741.44767,0.07513,0.06606,0.08439,0.08436,0.08219,0.05383
1739.51916,0.07266,0.06596,0.0849,0.08387,0.08213,0.05389
1737.59064,0.06865,0.06566,0.08528,0.08311,0.08201,0.05383
1735.66213,0.06437,0.06533,0.08582,0.08238,0.08199,0.05378
1733.73362,0.061,0.06523,0.08677,0.08195,0.08212,0.05389
1731.8051,0.0591,0.06553,0.08823,0.08196,0.08249,0.05426
1729.87659,0.0584,0.06616,0.09004,0.08236,0.08311,0.0548
1727.94808,0.05785,0.06686,0.09176,0.08294,0.08386,0.05544
1726.01956,0.0568,0.06752,0.09304,0.08356,0.08465,0.05618
1724.09105,0.05559,0.06826,0.09388,0.08419,0.08549,0.05701
1722.16254,0.05486,0.06922,0.09452,0.0849,0.08643,0.05799
1720.23402,0.05483,0.07044,0.09512,0.08578,0.08758,0.0592
1718.30551,0.05543,0.07186,0.09569,0.08687,0.08886,0.0606
1716.377,0.05648,0.07343,0.09626,0.08814,0.09025,0.06218
1714.44848,0.05791,0.07521,0.09702,0.08954,0.09179,0.06393
1712.51997,0.0596,0.07717,0.09805,0.09107,0.09348,0.06587
1710.59146,0.06137,0.07926,0.09922,0.09276,0.09529,0.06794
1708.66294,0.06314,0.08147,0.10047,0.09459,0.09726,0.0701
1706.73443,0.065,0.08389,0.10191,0.09651,0.09943,0.07242
1704.80592,0.06701,0.08656,0.10357,0.09854,0.1018,0.07495
1702.8774,0.06916,0.08944,0.10543,0.10074,0.10432,0.07761
1700.94889,0.07157,0.09246,0.10747,0.10306,0.10691,0.08035
1699.02038,0.07427,0.09543,0.10955,0.1055,0.10959,0.08317
1697.09186,0.07738,0.09837,0.11174,0.10805,0.11243,0.08611
1695.16335,0.08083,0.10133,0.11405,0.1107,0.11546,0.08914
1693.23483,0.08448,0.10433,0.11647,0.1135,0.11859,0.09222
1691.30632,0.08837,0.1075,0.11922,0.11648,0.12183,0.0954
1689.37781,0.09246,0.11078,0.12232,0.11957,0.12527,0.09875
1687.44929,0.09673,0.11412,0.12566,0.12267,0.12891,0.1022
1685.52078,0.10125,0.11763,0.12916,0.1258,0.13263,0.10576
1683.59227,0.1059,0.12123,0.1327,0.12901,0.13634,0.10936
1681.66375,0.11053,0.12484,0.13631,0.13223,0.14002,0.11292
1679.73524,0.11517,0.12853,0.14016,0.13549,0.14377,0.11655
1677.80673,0.11984,0.13231,0.14417,0.13887,0.14759,0.12034
1675.87821,0.12459,0.13612,0.14823,0.1423,0.15143,0.12419
1673.9497,0.12937,0.13989,0.15224,0.14568,0.15528,0.12794
1672.02119,0.13417,0.14368,0.15618,0.14904,0.15915,0.13167
1670.09267,0.13899,0.14752,0.16012,0.15243,0.16304,0.13553
1668.16416,0.14378,0.15139,0.1641,0.15583,0.16698,0.13948
1666.23565,0.14855,0.15526,0.1681,0.15919,0.17092,0.14335
1664.30713,0.15333,0.15912,0.17208,0.16252,0.1748,0.1471
1662.37862,0.15812,0.16291,0.17601,0.16581,0.1786,0.15075
1660.45011,0.16289,0.16665,0.17984,0.16906,0.1823,0.1544
1658.52159,0.16754,0.17031,0.18353,0.17223,0.18591,0.15806
1656.59308,0.17189,0.17377,0.18699,0.17526,0.18946,0.16159
1654.66457,0.176,0.17705,0.19021,0.17804,0.19289,0.16491
1652.73605,0.17992,0.18018,0.1931,0.18058,0.19612,0.168
1650.80754,0.18343,0.18301,0.19546,0.18297,0.19905,0.17078
1648.87902,0.18647,0.18553,0.19743,0.18523,0.20169,0.17325
1646.95051,0.18906,0.18778,0.19908,0.18725,0.20397,0.17547
1645.022,0.19128,0.18972,0.20031,0.1889,0.20586,0.17744
1643.09348,0.19312,0.19133,0.20112,0.19018,0.20744,0.17908
1641.16497,0.1945,0.19256,0.2016,0.19113,0.20879,0.18034
1639.23646,0.19531,0.19335,0.20168,0.1917,0.20974,0.18118
1637.30794,0.19556,0.19366,0.20129,0.19187,0.21013,0.18158
1635.37943,0.19527,0.19348,0.20046,0.19164,0.20994,0.18148
1633.45092,0.19438,0.19284,0.19914,0.19098,0.20926,0.18085
1631.5224,0.19292,0.19176,0.1974,0.18985,0.20813,0.17969
1629.59389,0.19089,0.19022,0.19527,0.1883,0.20646,0.17805
1627.66538,0.18825,0.18818,0.19274,0.18636,0.20426,0.17596
1625.73686,0.18502,0.18566,0.18982,0.18398,0.20164,0.17343
1623.80835,0.18126,0.18275,0.18658,0.18117,0.19866,0.17045
1621.87984,0.17706,0.17951,0.18306,0.17808,0.19533,0.16714
1619.95132,0.17257,0.17597,0.17939,0.17482,0.19169,0.1636
1618.02281,0.1679,0.17225,0.17562,0.1714,0.18776,0.15985
1616.0943,0.16297,0.16838,0.17169,0.16783,0.18362,0.15592
1614.16578,0.1578,0.16445,0.16769,0.16423,0.17944,0.1519
1612.23727,0.15255,0.16057,0.16379,0.16066,0.17537,0.14789
1610.30876,0.14736,0.15674,0.15997,0.15714,0.17142,0.14399
1608.38024,0.14232,0.15295,0.15623,0.1537,0.16757,0.1402
1606.45173,0.13751,0.14926,0.15262,0.15034,0.16377,0.13649
1604.52321,0.13301,0.14574,0.14918,0.14713,0.16003,0.13292
1602.5947,0.12885,0.14238,0.1459,0.1441,0.15646,0.12948
1600.66619,0.12501,0.13916,0.1428,0.14121,0.15311,0.12616
1598.73767,0.12152,0.13609,0.13997,0.13843,0.14999,0.12302
1596.80916,0.11839,0.1332,0.13741,0.13582,0.14706,0.1201
1594.88065,0.1156,0.13049,0.13506,0.13342,0.14429,0.11738
1592.95213,0.11316,0.12795,0.13287,0.13119,0.14166,0.11481
1591.02362,0.11117,0.12559,0.13092,0.12909,0.1392,0.11243
1589.09511,0.10972,0.12345,0.12927,0.12713,0.13699,0.11028
1587.16659,0.10885,0.12155,0.12793,0.12537,0.13506,0.10833
1585.23808,0.10865,0.11985,0.12685,0.12377,0.13332,0.10654
1583.30957,0.10924,0.11832,0.12598,0.12233,0.1317,0.10491
1581.38105,0.1106,0.11691,0.12529,0.12103,0.13019,0.10343
1579.45254,0.11236,0.11556,0.12479,0.11987,0.12882,0.10205
1577.52403,0.11388,0.11429,0.12459,0.11879,0.12758,0.10071
1575.59551,0.11458,0.11311,0.1248,0.11779,0.12644,0.09945
1573.667,0.11431,0.11201,0.12552,0.11693,0.12542,0.09831
1571.73849,0.11343,0.11102,0.12677,0.11619,0.12454,0.09725
1569.80997,0.11237,0.11004,0.12828,0.1155,0.12374,0.09617
1567.88146,0.11151,0.10912,0.12968,0.11488,0.123,0.09512
1565.95295,0.11107,0.10836,0.13055,0.11432,0.12234,0.09424
1564.02443,0.11099,0.10774,0.1306,0.11377,0.12178,0.09356
1562.09592,0.11121,0.10724,0.12987,0.11324,0.12126,0.09306
1560.1674,0.11178,0.10692,0.12867,0.11273,0.12074,0.09267
1558.23889,0.11258,0.10669,0.12735,0.11227,0.12017,0.09234
1556.31038,0.11346,0.10647,0.12623,0.11183,0.11959,0.09203
1554.38186,0.11439,0.10624,0.12546,0.11138,0.11906,0.09172
1552.45335,0.11527,0.10596,0.12486,0.11089,0.11855,0.09142
1550.52484,0.11611,0.10561,0.12428,0.11036,0.11798,0.09109
1548.59632,0.117,0.10516,0.12359,0.10978,0.11733,0.09064
1546.66781,0.11806,0.10457,0.12274,0.10915,0.11662,0.09004
1544.7393,0.11944,0.10391,0.12176,0.10846,0.11588,0.08932
1542.81078,0.12097,0.1032,0.12071,0.10777,0.11515,0.0886
1540.88227,0.12203,0.10245,0.11964,0.10709,0.11441,0.08791
1538.95376,0.12181,0.10167,0.11851,0.10639,0.11363,0.08718
1537.02524,0.11995,0.10087,0.11732,0.10567,0.1128,0.08639
1535.09673,0.11688,0.10009,0.11615,0.10492,0.11194,0.0856
1533.16822,0.11337,0.0993,0.11497,0.10415,0.1111,0.08483
1531.2397,0.11001,0.09852,0.11378,0.10343,0.11035,0.08407
1529.31119,0.10706,0.09776,0.11262,0.10282,0.10965,0.08331
1527.38268,0.10449,0.09699,0.11146,0.10227,0.10894,0.0826
1525.45416,0.10224,0.09624,0.11037,0.10168,0.10827,0.08196
1523.52565,0.10033,0.09556,0.10943,0.10107,0.10765,0.08136
1521.59714,0.09883,0.09501,0.10862,0.1005,0.10706,0.08078
1519.66862,0.09759,0.09448,0.10781,0.09999,0.10648,0.08022
1517.74011,0.09627,0.09392,0.10696,0.09946,0.10586,0.07968
1515.81159,0.09452,0.09328,0.10593,0.09885,0.10521,0.07909
1513.88308,0.09222,0.09256,0.1047,0.09818,0.10456,0.0784
1511.95457,0.08961,0.09181,0.10341,0.09752,0.10392,0.0777
1510.02605,0.08702,0.09105,0.10217,0.0969,0.10329,0.07706
1508.09754,0.08468,0.09035,0.10103,0.09633,0.10267,0.07646
1506.16903,0.08262,0.08973,0.09999,0.09583,0.10208,0.0759
1504.24051,0.08077,0.08924,0.09911,0.09545,0.10152,0.0754
1502.312,0.07914,0.08888,0.09845,0.09513,0.10105,0.07497
1500.38349,0.0777,0.08852,0.09792,0.09484,0.1007,0.07458
1498.45497,0.07644,0.08814,0.09745,0.09452,0.10039,0.07423
1496.52646,0.07525,0.08776,0.09708,0.09417,0.10008,0.07389
1494.59795,0.0741,0.08734,0.09686,0.09387,0.0998,0.07351
1492.66943,0.0731,0.08693,0.09684,0.09365,0.09959,0.07314
1490.74092,0.07237,0.08659,0.09701,0.09355,0.09943,0.07284
1488.81241,0.07194,0.08634,0.09724,0.09349,0.09925,0.07262
1486.88389,0.07189,0.08618,0.09746,0.09339,0.0991,0.07247
1484.95538,0.07232,0.08608,0.09761,0.09327,0.099,0.07236
1483.02687,0.07324,0.08602,0.09772,0.09323,0.09896,0.07225
1481.09835,0.07464,0.086,0.09792,0.09329,0.09899,0.0722
1479.16984,0.0765,0.08605,0.09843,0.09344,0.09912,0.07226
1477.24133,0.0788,0.08618,0.09943,0.09367,0.09938,0.07238
1475.31281,0.08157,0.08639,0.10103,0.09403,0.09977,0.07255
1473.3843,0.08468,0.08675,0.10318,0.09457,0.1003,0.07281
1471.45578,0.08774,0.0872,0.10553,0.09523,0.10091,0.07315
1469.52727,0.09042,0.08765,0.10763,0.0959,0.10151,0.07348
1467.59876,0.09253,0.08803,0.10913,0.09641,0.10199,0.07375
1465.67024,0.09374,0.0883,0.10988,0.09671,0.10227,0.07397
1463.74173,0.09389,0.08846,0.10999,0.09682,0.10239,0.07414
1461.81322,0.09338,0.08855,0.10981,0.09683,0.10244,0.07426
1459.8847,0.09293,0.08866,0.10964,0.09683,0.10252,0.0744
1457.95619,0.09287,0.08882,0.10952,0.09682,0.1026,0.07456
1456.02768,0.09267,0.08892,0.10921,0.0968,0.10264,0.07463
1454.09916,0.09188,0.08891,0.10868,0.09673,0.10256,0.07453
1452.17065,0.09072,0.08888,0.10819,0.0966,0.10239,0.0744
1450.24214,0.08959,0.08884,0.10783,0.09645,0.1022,0.07434
1448.31362,0.08862,0.08881,0.10745,0.09629,0.10205,0.07429
1446.38511,0.08779,0.08877,0.10694,0.09608,0.10195,0.07422
1444.4566,0.08707,0.0887,0.10626,0.09584,0.10184,0.07417
1442.52808,0.08646,0.0886,0.10541,0.09564,0.10172,0.07413
1440.59957,0.08587,0.08846,0.10442,0.09548,0.10157,0.07407
1438.67106,0.08531,0.08836,0.10339,0.09534,0.1014,0.07401
1436.74254,0.08479,0.08831,0.10242,0.09519,0.10121,0.07398
1434.81403,0.08416,0.08825,0.10153,0.09501,0.10104,0.07397
1432.88552,0.08336,0.08821,0.10073,0.09482,0.10092,0.07395
1430.957,0.08249,0.08822,0.10006,0.09469,0.10081,0.07393
1429.02849,0.08175,0.08825,0.09958,0.09465,0.10071,0.07393
1427.09997,0.08136,0.08831,0.09933,0.09467,0.10066,0.07396
1425.17146,0.08146,0.08839,0.09927,0.09472,0.10072,0.07403
1423.24295,0.08197,0.08842,0.09933,0.09476,0.10084,0.07411
1421.31443,0.08271,0.08845,0.09949,0.09482,0.10098,0.07421
1419.38592,0.08335,0.08851,0.09969,0.09488,0.10107,0.07426
1417.45741,0.08365,0.08849,0.09981,0.09494,0.10107,0.07422
1415.52889,0.08368,0.08843,0.09995,0.09496,0.10104,0.07415
1413.60038,0.08352,0.08838,0.10018,0.09493,0.10103,0.07413
1411.67187,0.08323,0.08837,0.10043,0.09483,0.10104,0.07415
1409.74335,0.0829,0.08836,0.10065,0.0947,0.10103,0.07416
1407.81484,0.08262,0.08832,0.10084,0.09461,0.10102,0.07412
1405.88633,0.08252,0.08828,0.10104,0.09459,0.10103,0.07409
1403.95781,0.08259,0.08828,0.10127,0.09462,0.10106,0.07407
1402.0293,0.08275,0.08832,0.10142,0.0947,0.10108,0.07405
1400.10079,0.08287,0.08839,0.10147,0.09479,0.10109,0.07402
1398.17227,0.08291,0.08843,0.10147,0.09481,0.10107,0.07398
1396.24376,0.08293,0.08841,0.10153,0.09475,0.10102,0.07394
1394.31525,0.08286,0.08831,0.10164,0.09464,0.10093,0.07385
1392.38673,0.08254,0.08813,0.10173,0.09453,0.10081,0.07367
1390.45822,0.08186,0.08789,0.10173,0.09435,0.10066,0.07346
1388.52971,0.08079,0.08753,0.1015,0.09398,0.10043,0.07321
1386.60119,0.07955,0.08706,0.10095,0.0935,0.10013,0.07291
1384.67268,0.07889,0.08679,0.10041,0.09324,0.09996,0.07275
1382.74416,0.07942,0.08707,0.10035,0.09347,0.10012,0.07295
1380.81565,0.08068,0.08772,0.1007,0.09404,0.10049,0.07342
1378.88714,0.08159,0.08834,0.10101,0.09455,0.10082,0.07381
1376.95862,0.08166,0.08868,0.10109,0.09481,0.10094,0.07395
1375.03011,0.08114,0.08873,0.10105,0.09481,0.1009,0.07391
1373.1016,0.08047,0.08856,0.10099,0.09463,0.10074,0.07377
1371.17308,0.07985,0.08832,0.10086,0.09435,0.10052,0.07358
1369.24457,0.0792,0.08805,0.10065,0.09402,0.10022,0.07333
1367.31606,0.07848,0.08776,0.10037,0.09365,0.09991,0.07305
1365.38754,0.07787,0.0875,0.10011,0.09331,0.09967,0.07278
1363.45903,0.07748,0.08729,0.09997,0.09311,0.09952,0.07258
1361.53052,0.07726,0.08714,0.09996,0.09305,0.09943,0.07247
1359.602,0.07715,0.08702,0.09991,0.093,0.09934,0.07238
1357.67349,0.07706,0.08685,0.0997,0.09293,0.09922,0.07225
1355.74498,0.07696,0.08661,0.09939,0.09283,0.0991,0.07208
1353.81646,0.07687,0.08641,0.09907,0.09275,0.09903,0.07193
1351.88795,0.07678,0.08632,0.09879,0.0927,0.09904,0.07182
1349.95944,0.07667,0.08629,0.09855,0.09265,0.09903,0.07176
1348.03092,0.07657,0.08629,0.09836,0.0926,0.09894,0.07172
1346.10241,0.07646,0.08628,0.0982,0.09253,0.09882,0.07166
1344.1739,0.07633,0.08626,0.09806,0.09247,0.09872,0.07161
1342.24538,0.07622,0.08618,0.09798,0.0924,0.09868,0.07161
1340.31687,0.07609,0.08606,0.09795,0.09231,0.09869,0.0716
1338.38835,0.07586,0.08594,0.09795,0.09225,0.0987,0.07152
1336.45984,0.07558,0.08587,0.09798,0.09223,0.09866,0.07145
1334.53133,0.07536,0.08582,0.09798,0.09218,0.09861,0.07142
1332.60281,0.07523,0.08577,0.09788,0.0921,0.09855,0.07138
1330.6743,0.07517,0.08573,0.09769,0.09204,0.09848,0.0713
1328.74579,0.07519,0.08569,0.09753,0.092,0.09841,0.07123
1326.81727,0.07536,0.08565,0.09743,0.09199,0.09838,0.07119
1324.88876,0.07572,0.08566,0.09739,0.09199,0.09843,0.07121
1322.96025,0.07619,0.0857,0.09742,0.09199,0.0985,0.07129
1321.03173,0.07665,0.08575,0.09747,0.09197,0.09852,0.07134
1319.10322,0.07696,0.08578,0.09745,0.09198,0.09853,0.0713
1317.17471,0.07707,0.08578,0.09742,0.09199,0.09854,0.07123
1315.24619,0.07704,0.08573,0.09737,0.092,0.09853,0.07115
1313.31768,0.07699,0.08567,0.0973,0.09202,0.09852,0.07108
1311.38917,0.07698,0.08566,0.09725,0.09203,0.09849,0.07105
1309.46065,0.07704,0.08569,0.09724,0.092,0.09841,0.07099
1307.53214,0.07713,0.08566,0.09725,0.09193,0.09834,0.07089
1305.60363,0.07723,0.08556,0.09731,0.09183,0.0983,0.0708
1303.67511,0.07732,0.08544,0.09736,0.09171,0.09826,0.07072
1301.7466,0.07734,0.08531,0.09734,0.09159,0.09818,0.07062
1299.81809,0.07728,0.08521,0.09728,0.09152,0.09812,0.07049
1297.88957,0.0772,0.08515,0.09732,0.09146,0.09807,0.07036
1295.96106,0.07719,0.08512,0.09746,0.09141,0.09802,0.0703
1294.03254,0.07728,0.08507,0.09763,0.09138,0.09799,0.07028
1292.10403,0.07743,0.085,0.09779,0.09136,0.098,0.07026
1290.17552,0.07768,0.08496,0.098,0.09133,0.09805,0.07019
1288.247,0.07804,0.08499,0.09834,0.09132,0.09815,0.07011
1286.31849,0.07845,0.08512,0.09882,0.09135,0.09825,0.07008
1284.38998,0.07882,0.0853,0.09936,0.09144,0.09833,0.07013
1282.46146,0.07917,0.08545,0.09995,0.09154,0.09842,0.07018
1280.53295,0.0795,0.08552,0.10054,0.09162,0.09852,0.07018
1278.60444,0.0797,0.08553,0.1011,0.09163,0.09862,0.07016
1276.67592,0.07981,0.08559,0.10168,0.09161,0.09875,0.07021
1274.74741,0.08001,0.08571,0.10231,0.09163,0.09889,0.07026
1272.8189,0.08032,0.08583,0.10291,0.09167,0.09904,0.07024
1270.89038,0.08068,0.08588,0.1034,0.09168,0.09919,0.07018
1268.96187,0.08102,0.08587,0.10374,0.09165,0.09931,0.07013
1267.03336,0.08125,0.08587,0.10401,0.0916,0.09934,0.07006
1265.10484,0.08138,0.08586,0.10427,0.0915,0.09933,0.07
1263.17633,0.08155,0.08586,0.10458,0.0914,0.09937,0.06996
1261.24782,0.08193,0.08592,0.10496,0.09141,0.09951,0.06996
1259.3193,0.08257,0.08614,0.10547,0.09155,0.09973,0.07003
1257.39079,0.08333,0.08647,0.1061,0.09175,0.09994,0.07014
1255.46228,0.0841,0.08681,0.10677,0.09197,0.10011,0.07025
1253.53376,0.08486,0.08712,0.10747,0.09219,0.10022,0.07035
1251.60525,0.08559,0.08741,0.10812,0.09237,0.1003,0.07044
1249.67673,0.0863,0.08765,0.10865,0.09245,0.10043,0.07048
1247.74822,0.08689,0.08779,0.109,0.09245,0.10059,0.07046
1245.81971,0.08735,0.08792,0.10921,0.09248,0.10073,0.07043
1243.89119,0.08766,0.08811,0.1093,0.09249,0.1008,0.07042
1241.96268,0.08781,0.0883,0.10924,0.09241,0.10081,0.07044
1240.03417,0.08777,0.08843,0.10899,0.09224,0.10074,0.0704
1238.10565,0.08755,0.08847,0.10853,0.09208,0.10064,0.07024
1236.17714,0.08713,0.08836,0.10791,0.09192,0.10055,0.07004
1234.24863,0.08652,0.08814,0.10719,0.09171,0.10042,0.06984
1232.32011,0.08579,0.08787,0.10639,0.09146,0.10026,0.06963
1230.3916,0.08512,0.08766,0.10564,0.09122,0.10015,0.06944
1228.46309,0.08461,0.08757,0.10504,0.09103,0.10013,0.06931
1226.53457,0.0842,0.08753,0.10453,0.09089,0.10014,0.06921
1224.60606,0.0838,0.08744,0.10402,0.09074,0.10015,0.06907
1222.67755,0.08345,0.08734,0.10355,0.09058,0.10011,0.06893
1220.74903,0.08311,0.08726,0.10321,0.09043,0.1,0.0688
1218.82052,0.08267,0.08718,0.10298,0.09032,0.09988,0.06867
1216.89201,0.08215,0.08713,0.10283,0.0902,0.09977,0.06851
1214.96349,0.08174,0.08709,0.10281,0.09003,0.09968,0.06831
1213.03498,0.08151,0.08704,0.10299,0.08983,0.09965,0.06813
1211.10647,0.08142,0.08701,0.10341,0.08967,0.09969,0.06807
1209.17795,0.08142,0.087,0.104,0.08961,0.09977,0.06811
1207.24944,0.08153,0.08701,0.10464,0.08959,0.09984,0.06814
1205.32092,0.08184,0.08708,0.10537,0.08964,0.09989,0.06807
1203.39241,0.08243,0.08727,0.10628,0.08982,0.09997,0.06798
1201.4639,0.08323,0.08752,0.1074,0.09005,0.1002,0.06793
1199.53538,0.08389,0.08768,0.10843,0.09006,0.1004,0.06786
1197.60687,0.08453,0.08774,0.10938,0.09008,0.10058,0.06773
1195.67836,0.08486,0.08775,0.11028,0.09009,0.10063,0.06758
1193.74984,0.08487,0.08777,0.11123,0.09012,0.10062,0.06744
1191.82133,0.08484,0.08781,0.11223,0.09021,0.10063,0.06733
1189.89282,0.08511,0.08787,0.11339,0.09033,0.10074,0.06726
1187.9643,0.08591,0.08804,0.11478,0.09048,0.101,0.06728
1186.03579,0.08737,0.08833,0.11634,0.09075,0.1014,0.06741
1184.10728,0.08947,0.08873,0.11799,0.09123,0.10193,0.06763
1182.17876,0.09194,0.08914,0.11975,0.0919,0.10252,0.06788
1180.25025,0.09448,0.0896,0.12163,0.09263,0.10318,0.06815
1178.32174,0.09685,0.09015,0.12361,0.09335,0.10398,0.0685
1176.39322,0.09883,0.09077,0.12568,0.09403,0.10481,0.06896
1174.46471,0.10021,0.09141,0.12779,0.0946,0.10549,0.06943
1172.5362,0.10083,0.09198,0.12986,0.09507,0.10599,0.06985
1170.60768,0.10089,0.09247,0.13182,0.09548,0.1065,0.07024
1168.67917,0.10087,0.09301,0.13366,0.09589,0.10713,0.0707
1166.75066,0.10103,0.09359,0.13525,0.09634,0.10773,0.07117
1164.82214,0.10128,0.0941,0.13633,0.09681,0.10821,0.07163
1162.89363,0.1015,0.09453,0.13671,0.09722,0.10866,0.07207
1160.96511,0.10155,0.0949,0.13638,0.09754,0.10911,0.07244
1159.0366,0.10131,0.09516,0.13543,0.09773,0.10942,0.07268
1157.10809,0.10081,0.09527,0.13405,0.09772,0.10945,0.07281
1155.17957,0.10007,0.09522,0.13233,0.09751,0.10928,0.07282
1153.25106,0.09914,0.09499,0.13032,0.09722,0.10902,0.07268
1151.32255,0.09813,0.09468,0.12819,0.09694,0.10871,0.07241
1149.39403,0.09719,0.0944,0.12621,0.09664,0.10841,0.07215
1147.46552,0.09626,0.09416,0.12438,0.09634,0.1081,0.07196
1145.53701,0.09526,0.09396,0.12255,0.09605,0.10779,0.07186
1143.60849,0.09416,0.09385,0.12074,0.09576,0.10752,0.07182
1141.67998,0.09294,0.09382,0.11913,0.09545,0.10732,0.07176
1139.75147,0.09156,0.09385,0.11774,0.09515,0.10712,0.07173
1137.82295,0.09012,0.09388,0.11651,0.09488,0.10693,0.07178
1135.89444,0.08886,0.09392,0.11547,0.09475,0.10687,0.07186
1133.96593,0.08804,0.09407,0.11474,0.09479,0.10697,0.07202
1132.03741,0.08778,0.0944,0.11437,0.09492,0.10721,0.07241
1130.1089,0.088,0.09487,0.11435,0.09517,0.1076,0.07302
1128.18039,0.08859,0.09543,0.11454,0.09562,0.10815,0.07374
1126.25187,0.08954,0.09615,0.11483,0.09627,0.10884,0.07448
1124.32336,0.09079,0.09702,0.11531,0.09701,0.10957,0.07522
1122.39484,0.09215,0.09778,0.11597,0.09765,0.11019,0.07587
1120.46633,0.09348,0.09824,0.11662,0.09815,0.11064,0.07636
1118.53782,0.09472,0.09849,0.11699,0.09854,0.1109,0.07669
1116.6093,0.09573,0.09864,0.11713,0.09873,0.11097,0.07683
1114.68079,0.0964,0.09865,0.11721,0.09868,0.11084,0.07676
1112.75228,0.09677,0.0985,0.11721,0.09849,0.11058,0.07659
1110.82376,0.09703,0.09839,0.11711,0.09833,0.11038,0.07646
1108.89525,0.0973,0.09849,0.11698,0.09837,0.11045,0.0765
1106.96674,0.09762,0.09877,0.11692,0.09866,0.11078,0.0767
1105.03822,0.09809,0.09922,0.11692,0.0991,0.11126,0.07711
1103.10971,0.09873,0.09983,0.11699,0.09956,0.11182,0.07781
1101.1812,0.09945,0.10056,0.11717,0.10006,0.11249,0.07873
1099.25268,0.10021,0.10132,0.11739,0.10064,0.11318,0.07961
1097.32417,0.10086,0.10196,0.11754,0.10126,0.11375,0.08032
1095.39566,0.10129,0.10244,0.11763,0.10182,0.11422,0.08088
1093.46714,0.10149,0.10287,0.11774,0.1022,0.11461,0.08133
1091.53863,0.10149,0.10342,0.11796,0.10254,0.11497,0.08183
1089.61012,0.10138,0.10406,0.11833,0.10298,0.11548,0.08253
1087.6816,0.1013,0.10468,0.11877,0.10349,0.11618,0.08337
1085.75309,0.1014,0.10534,0.11914,0.10405,0.11697,0.08422
1083.82458,0.10171,0.10604,0.1195,0.10467,0.11775,0.08506
1081.89606,0.1021,0.10671,0.11994,0.10532,0.11846,0.08585
1079.96755,0.10238,0.10728,0.12037,0.10592,0.11909,0.08652
1078.03903,0.10243,0.10769,0.12058,0.10633,0.11959,0.08701
1076.11052,0.10225,0.10783,0.12049,0.1065,0.11985,0.0873
1074.18201,0.10187,0.10769,0.1202,0.10643,0.11973,0.08735
1072.25349,0.10127,0.10732,0.11979,0.10612,0.11929,0.08708
1070.32498,0.10049,0.10675,0.11922,0.10552,0.11859,0.08647
1068.39647,0.09959,0.10601,0.11843,0.10474,0.11779,0.08564
1066.46795,0.09864,0.10519,0.11754,0.10395,0.117,0.08471
1064.53944,0.09776,0.10445,0.11678,0.10323,0.11623,0.08389
1062.61093,0.09712,0.10397,0.11625,0.10271,0.11561,0.0834
1060.68241,0.09669,0.10376,0.11586,0.1025,0.1153,0.08326
1058.7539,0.09639,0.10377,0.11555,0.10252,0.11522,0.08335
1056.82539,0.09623,0.10392,0.11528,0.10261,0.11525,0.08353
1054.89687,0.09626,0.10419,0.11507,0.1028,0.11544,0.08381
1052.96836,0.0964,0.10454,0.11499,0.10324,0.11585,0.08423
1051.03985,0.09655,0.10491,0.11498,0.10378,0.11632,0.08472
1049.11133,0.09662,0.10525,0.11489,0.10417,0.11678,0.08516
1047.18282,0.09661,0.10559,0.11475,0.10434,0.1172,0.08554
1045.25431,0.09653,0.10588,0.11463,0.10434,0.11747,0.08587
1043.32579,0.09647,0.10605,0.11456,0.10431,0.1175,0.0861
1041.39728,0.09641,0.10607,0.11456,0.10436,0.1174,0.0862
1039.46877,0.09624,0.10599,0.11458,0.10444,0.1173,0.08621
1037.54025,0.09594,0.10581,0.11448,0.10449,0.11718,0.08614
1035.61174,0.09559,0.10557,0.11428,0.10452,0.11696,0.08596
1033.68322,0.09518,0.10535,0.11411,0.10442,0.1166,0.08574
1031.75471,0.09476,0.10514,0.11394,0.10419,0.11616,0.08555
1029.8262,0.09438,0.10483,0.11371,0.10389,0.11577,0.08532
1027.89768,0.09399,0.1044,0.11339,0.10354,0.11546,0.08495
1025.96917,0.09356,0.10396,0.11301,0.10318,0.11512,0.0845
1024.04066,0.09306,0.10358,0.11258,0.10279,0.11466,0.08405
1022.11214,0.09251,0.10316,0.11202,0.1023,0.11411,0.08357
1020.18363,0.09189,0.10256,0.1112,0.10158,0.1134,0.08296
1018.25512,0.09111,0.10165,0.11017,0.10074,0.11243,0.08211
1016.3266,0.09019,0.10055,0.1091,0.09994,0.11132,0.08112
1014.39809,0.08922,0.09949,0.10814,0.09916,0.11024,0.08017
1012.46958,0.08831,0.09861,0.10726,0.09833,0.10935,0.07933
1010.54106,0.08765,0.0979,0.10648,0.09758,0.10867,0.07861
1008.61255,0.08733,0.09741,0.10593,0.09709,0.1082,0.07809
1006.68404,0.08731,0.09721,0.10571,0.09696,0.10794,0.07788
1004.75552,0.08748,0.09728,0.10571,0.09715,0.10798,0.07798
1002.82701,0.08771,0.09753,0.10583,0.09751,0.10829,0.07826
