wavenumber,day1,day2,day3,day4,day5,day6
2402.053467,227.080719,79.134186,333.739838,137.62468,192.674545,240.843185
2401.326904,202.963501,75.681305,347.445984,185.763199,189.203262,233.924042
2400.600098,254.523132,44.713524,354.268707,213.249115,237.325623,202.930603
2399.873047,257.920837,51.584167,343.89444,171.94722,216.653503,196.019836
2399.145996,261.317413,58.452579,405.729675,202.864838,247.563873,230.371933
2398.418701,250.961578,58.443108,419.415222,223.458939,199.394135,171.891495
2397.691406,168.426361,44.684544,395.286346,219.985443,233.734528,237.171814
2396.963867,271.500519,54.987446,353.981689,192.456055,278.373932,247.443512
2396.236328,240.531082,72.159325,319.562714,233.658768,154.627121,199.29718
2395.508789,223.314072,79.018829,371.044922,171.78006,237.056488,219.878479
2394.781006,261.063354,72.135925,357.244598,257.628326,271.3685,216.407776
2394.052979,250.717575,85.862183,357.186676,226.676163,254.152054,223.241669
2393.324951,219.771545,68.678604,360.562683,212.903687,247.242981,230.073334
2392.596924,181.968796,54.933975,394.837952,171.668671,284.970001,250.636261
2391.868652,302.08786,54.925068,374.177032,195.670547,250.595627,236.864349
2391.140137,305.47113,82.374237,336.361481,188.774307,199.071075,192.206558
2390.411621,312.285004,65.202362,380.919067,223.060715,281.399689,181.88028
2389.683105,319.096649,75.485229,415.168762,212.731094,247.042572,267.629456
2388.954346,257.294281,72.042397,312.183716,198.974228,250.43309,308.753113
2388.225586,253.822495,68.600677,442.474365,216.092133,154.351517,270.972656
2387.496582,267.499237,75.448502,360.095123,205.768646,253.781326,205.768646
2386.767334,257.169067,61.720577,390.897003,205.73526,178.303894,181.732803
2386.03833,253.69899,68.567291,431.973938,202.273514,263.98407,215.986969
2385.308838,274.22467,51.417126,370.203308,222.807541,250.230011,239.946594
2384.579346,257.043915,85.681305,356.434235,209.062378,253.616669,274.180176
2383.849854,260.428894,51.40044,359.803101,185.04158,253.575516,284.415771
2383.120117,191.863846,68.522797,394.006104,188.437698,161.02858,239.829803
2382.390381,294.60022,58.234928,369.963074,229.51413,263.769958,167.853607
2381.6604,243.176987,89.050728,458.953766,232.901901,215.776764,202.07666
2380.93042,284.231171,71.913918,376.691925,164.374664,260.259888,229.439636
2380.200195,243.098053,92.44574,410.869965,188.315399,263.641541,195.163223
2379.469971,236.211868,75.313934,469.000397,195.131546,246.481949,270.445465
2378.739502,284.092804,65.033287,400.46817,222.482315,280.669983,243.019135
2378.009033,266.935425,65.022736,355.91391,236.135193,253.246429,219.023941
2377.278564,184.771454,85.542336,342.169342,208.723297,260.048706,212.144989
2376.547607,301.06015,71.843895,407.115417,201.847137,249.743073,239.47966
2375.816895,259.964264,68.411652,386.525818,160.76738,253.123093,246.281937
2375.085938,246.241943,78.660622,393.303101,177.8414,287.282257,235.981857
2374.354736,270.138245,82.067322,376.141876,160.715164,181.231995,294.074554
2373.623535,167.526901,47.86483,434.202362,263.256561,208.553894,157.270157
2372.89209,201.683304,78.622307,444.386932,177.754776,293.979034,252.95871
2372.160645,215.321762,51.267086,437.479156,228.992996,232.410797,270.006653
2371.429199,293.883545,64.927765,392.983826,252.876556,263.128296,273.380066
2370.69751,242.585388,64.917213,328.002777,215.251816,232.335297,242.585388
2369.965576,317.70108,58.07439,372.359314,215.216858,245.962128,249.378265
2369.233643,232.259827,92.22081,355.220917,228.844238,232.259827,239.090988
2368.501709,286.862579,92.205826,437.123932,211.731903,239.052155,194.656754
2367.769531,252.671219,44.388187,372.177856,215.111984,228.769882,252.671219
2367.037109,293.597198,85.348022,433.567963,215.077026,317.494659,279.941528
2366.304688,269.655945,64.853958,337.923248,204.801971,259.415833,249.175735
2365.572266,262.786499,112.62278,389.060516,187.704636,225.24556,215.007126
2364.8396,276.392822,58.008369,395.821808,228.621216,262.743774,235.44574
2364.106689,300.229828,78.469154,443.521301,255.877686,259.289398,276.3479
2363.373779,242.191498,57.989513,344.52594,238.78035,242.191498,252.424942
2362.640869,228.509766,78.443649,409.27121,136.423737,177.350861,245.562729
2361.907715,235.292694,68.200783,327.363739,242.112778,184.142105,245.522812
2361.174561,289.806213,88.646606,412.547668,190.931152,269.349304,306.853638
2360.441162,265.896576,71.58754,405.66272,231.807266,238.625137,245.442993
2359.70752,276.078491,112.476418,388.554901,224.952835,184.052322,238.586334
2358.974121,272.625763,68.156441,395.307373,184.0224,265.81012,252.178833
2358.240234,306.654114,98.810776,459.981171,190.807007,238.508759,207.843353
2357.506348,354.298248,91.981277,357.704956,177.149124,255.50354,252.096832
2356.772461,252.055832,57.90472,544.985596,231.618881,262.274323,221.400406
2356.03833,286.070923,64.706512,405.26712,258.82605,211.147568,190.713943
2355.304199,255.378906,74.911148,371.150696,224.733444,238.353653,296.239532
2354.569824,255.337372,88.51696,435.775787,207.674408,211.078903,255.337372
2353.835449,323.374725,91.906502,381.241791,228.064285,204.236679,136.157791
2353.10083,221.220413,95.294945,364.162842,262.061096,238.237366,275.674652
2352.366211,282.435486,78.265259,357.297913,204.170242,282.435486,241.60144
2351.631348,272.182709,81.654808,438.894592,221.148438,234.757568,248.366714
2350.896484,241.522842,64.632874,462.635315,248.326309,261.933228,309.557434
2350.161377,289.100037,74.82589,462.560028,207.471786,221.076492,268.692963
2349.42627,299.254852,78.214333,384.270447,255.046753,302.655487,261.847992
2348.690918,278.805725,85.001747,438.609039,258.405304,251.605179,278.805725
2347.955566,302.556976,84.987915,411.341522,248.164719,305.956512,214.169556
2347.219971,268.518127,91.772011,428.269409,217.533661,316.103607,241.326401
2346.484375,299.06012,61.171387,414.606049,197.107803,275.27124,241.287125
2345.748779,295.613586,88.344284,472.302155,237.850006,312.602844,336.387848
2345.012695,278.578949,81.535301,424.663025,203.838242,224.222076,214.030151
2344.276855,332.881622,64.538269,397.419891,217.392075,339.67511,217.392075
2343.540771,258.111053,71.32016,404.147583,176.60231,258.111053,247.92247
2342.804443,217.321304,50.934681,410.873077,244.486465,224.112595,275.047272
2342.068115,295.373047,88.272408,434.571838,254.631927,271.607391,308.9534
2341.331543,315.6922,67.890793,353.032135,244.40686,234.223236,237.617783
2340.594971,230.791107,54.303791,380.126556,186.669281,264.730988,305.458832
2339.858398,291.835358,61.081818,444.539886,251.114136,318.982819,257.901001
2339.121582,237.501724,101.786453,430.895966,261.251892,227.323074,339.288177
2338.384521,359.586884,61.061924,474.926086,254.424683,315.486603,230.678391
2337.647461,288.301025,78.010864,413.796753,234.032593,244.207916,227.249039
2336.910156,325.557526,91.563057,400.164459,257.733032,295.036499,206.864685
2336.172852,311.941803,84.7668,467.91272,233.95636,257.691071,318.723175
2335.435547,254.258972,81.362869,437.325439,233.918259,294.940399,244.088608
2334.697998,244.048843,74.57048,444.033325,213.54274,267.775818,230.490585
2333.960205,254.176132,84.72538,504.963257,230.453033,325.345459,288.066284
2333.222412,294.796295,60.992336,474.384827,230.415482,318.515533,271.077057
2332.484619,287.972443,84.697777,481.083374,250.705414,264.25705,315.075714
2331.746582,294.700226,81.296616,450.518738,216.79097,281.150787,311.637024
2331.008301,298.039001,74.50975,419.964081,226.916077,284.491791,304.812622
2330.27002,308.1492,104.973907,433.440643,189.63028,237.037857,199.789047
2329.531738,274.241974,98.185394,460.455658,203.142197,267.470551,287.78479
2328.793213,270.812103,88.013939,365.596375,233.575455,233.575455,260.656677
2328.054443,263.998779,94.768791,406.151978,250.460388,260.614166,260.614166
2327.315674,307.948364,81.217155,409.469818,243.651459,192.890747,311.332428
2326.576904,270.679718,94.7379,412.78656,246.995239,301.131195,284.213715
2325.837891,348.443329,111.637184,422.868103,253.720871,284.167358,209.742584
2325.098633,314.562592,101.471802,416.034393,179.266846,226.620361,257.06189
2324.359375,250.256302,71.018684,405.821045,240.110779,257.019989,246.874466
2323.620117,297.553558,84.532265,426.042603,243.452927,213.021301,253.596802
2322.880615,294.124329,84.518478,446.257599,196.08287,290.743591,304.266541
2322.141113,297.456543,81.124512,432.664063,182.530151,324.498047,253.514099
2321.401367,297.408051,98.009468,473.149139,226.435669,287.269135,185.88002
2320.661377,304.117706,94.614395,452.797485,219.640564,212.882401,277.085022
2319.921387,270.282776,77.706291,442.588013,250.011551,233.118881,310.825165
2319.181396,293.884552,81.071602,398.602051,202.679016,270.238678,290.506592
2318.441162,283.704346,87.813248,459.330841,239.797714,256.684875,297.21405
2317.700928,283.658051,84.422043,405.2258,253.266129,222.874191,270.150543
2316.960449,310.622437,74.279274,364.643738,199.203522,283.611786,327.504089
2316.219971,273.438171,74.267159,452.354523,222.801483,347.705322,212.674133
2315.479248,320.64679,77.630272,367.899994,263.267883,286.89447,273.393555
2314.738281,239.602173,111.364395,364.465271,246.351532,249.726212,266.599609
2313.997314,296.923248,101.223839,448.759003,266.556091,256.433716,276.678497
2313.256348,306.995544,80.965858,435.191467,232.77684,256.391876,253.018295
2312.515137,293.453339,80.952644,418.25531,185.516479,246.230957,306.945435
2311.773926,236.073349,74.194481,445.16687,188.858673,259.680664,303.522858
2311.032471,323.704895,70.810448,445.094238,242.778671,300.10141,263.010223
2310.291016,239.367661,104.512642,424.793335,239.367661,286.566925,320.28067
2309.549316,262.924377,87.641457,492.140503,239.328598,296.632629,289.890991
2308.807617,357.249146,74.146049,454.987152,259.511169,249.40036,215.697601
2308.065674,259.468811,84.243126,491.979828,235.880737,303.275238,279.687164
2307.323486,306.59491,117.92112,451.469421,283.010681,266.164795,306.59491
2306.581543,303.176239,94.321495,431.18396,205.486115,289.701721,286.333099
2305.839111,279.550201,114.514542,421.009338,229.029083,249.237534,279.550201
2305.096924,306.444763,74.085548,451.248322,252.564362,309.812286,292.97467
2304.354248,299.660767,97.642273,481.477417,222.220352,286.192871,205.385468
2303.611572,313.077545,87.527054,447.734528,289.512573,249.115463,239.01619
2302.868896,299.562897,84.146881,430.832031,272.635895,279.367645,296.197021
2302.125977,238.938126,63.941189,424.031036,208.650192,238.938126,306.244629
2301.383057,326.38327,111.037605,504.7164,262.452515,245.628647,238.899094
2300.639893,279.230804,114.383698,497.905518,302.780365,272.50235,329.694183
2299.896729,282.548859,131.183395,497.824188,282.548859,245.548416,326.276642
2299.15332,282.502686,97.530693,454.022186,228.692657,245.508301,292.592072
2298.409912,292.544281,77.339294,406.871918,221.930145,299.26944,228.655304
2297.66626,295.858521,73.96463,460.597931,211.8078,289.13446,279.04837
2296.922607,265.556854,90.759941,410.100464,268.918335,235.303543,235.303543
2296.178711,309.205566,97.466972,426.838104,255.430679,241.986969,319.288361
2295.434814,379.723022,63.847237,403.245697,225.145523,292.353119,241.947418
2294.690674,335.983185,110.874443,487.175598,228.468552,262.066864,278.866028
2293.946533,288.898315,94.059914,419.910339,262.024048,231.790497,309.054016
2293.202148,332.514618,97.403275,456.787781,241.828827,282.133636,248.546295
2292.457764,302.236633,124.252831,533.951355,238.431107,305.594818,285.445709
2291.713135,288.756683,83.940895,466.711365,335.76358,325.690674,332.405945
2290.968506,285.352386,93.998436,416.278778,255.138611,292.066559,275.281128
2290.223633,308.801514,90.626526,463.202271,164.470367,265.166504,234.957672
2289.47876,349.022888,90.611717,500.042419,265.123169,291.971069,265.123169
2288.733643,305.345093,77.175133,419.430084,258.368927,258.368927,328.833191
2287.988525,275.101166,67.097839,483.104462,244.90712,352.263672,275.101166
2287.243164,382.395172,80.504242,456.190735,264.993134,315.308289,295.18222
2286.497803,321.964325,103.967644,496.361664,301.841553,365.56366,268.303589
2285.752197,291.732452,107.303894,489.574005,241.433762,211.254532,285.02597
2285.006592,352.033325,83.817451,462.672363,264.863159,244.746964,268.215851
2284.260742,288.284882,124.029549,449.18808,278.228455,315.102081,325.158539
2283.514893,365.324585,124.009262,496.037048,288.237732,291.589325,244.666916
2282.768799,314.999023,93.829498,495.955902,234.57373,284.839539,197.712143
2282.022705,308.24649,93.814148,425.51416,261.339417,318.298004,257.988892
2281.276367,301.496155,93.798798,485.743774,247.896835,338.345673,221.097168
2280.530029,341.63974,97.132866,475.616089,221.061005,311.495056,261.253906
2279.783447,361.677002,83.721527,465.491699,274.606598,328.188385,318.141815
2279.036865,314.741425,70.314575,462.06723,274.561676,241.078552,281.258301
2278.290039,348.167603,103.780724,458.64386,217.604752,311.342163,294.603333
2277.543213,331.374542,90.37487,495.388184,257.735748,287.860718,240.999664
2276.796143,331.320313,100.400093,475.227112,311.240295,334.666962,301.200287
2276.049072,294.45874,90.345299,465.110962,240.920792,321.227722,297.804871
2275.301758,337.903015,93.676086,451.652557,274.337097,281.028259,344.594177
2274.554199,294.362366,117.075935,448.233582,267.602142,277.637238,297.707397
2273.806885,337.792419,107.023338,538.461182,284.280731,277.591797,334.447937
2273.059082,327.705322,86.94223,501.589783,250.794891,321.017456,297.609924
2272.311523,270.814148,100.301529,561.688599,200.603058,287.531067,337.681824
2271.563477,361.026398,103.627953,494.739899,297.512512,317.569519,270.769806
2270.815674,320.859833,70.188087,511.370331,233.960281,330.886688,297.463776
2270.067383,324.149017,80.20182,457.818726,290.731598,347.541229,277.364624
2269.319336,327.437134,110.259445,551.297241,284.001617,327.437134,357.507904
2268.570801,280.614441,96.878799,507.778534,270.592499,327.383514,283.955109
2267.82251,307.289307,86.842628,547.776611,233.807083,340.690308,240.487289
2267.07373,297.220306,120.223953,510.951782,283.862091,283.862091,307.238983
2266.325195,370.629791,93.492203,464.122009,273.798584,300.510651,313.866669
2265.576172,323.830658,100.153809,423.984467,250.384521,357.21524,267.076813
2264.827148,320.439697,120.164886,420.577087,243.667679,357.156738,320.439697
2264.078125,323.724579,86.77153,460.55661,260.314606,277.001434,317.049835
2263.328857,383.734283,106.778236,523.880737,243.58786,316.997894,377.060669
2262.57959,320.282227,93.415649,527.131165,273.574402,290.255768,316.945953
2261.830078,296.879669,96.736076,517.037659,273.529602,336.908386,346.915588
2261.080566,283.490326,93.38504,430.238251,230.127426,320.177307,273.484772
2260.330811,303.45166,90.03511,510.198944,253.432159,313.455566,363.475067
2259.581055,363.415497,103.356705,513.449402,266.72699,293.399689,340.076904
2258.831055,323.353455,110.006851,446.694458,226.680771,286.684509,353.355316
2258.081055,336.632446,83.32486,469.95224,256.640564,313.301483,289.97052
2257.330811,329.912384,116.635689,553.186401,329.912384,369.901764,343.242157
2256.580566,329.858307,113.284668,493.12149,303.203094,396.496338,313.198792
2255.830078,339.798309,89.946609,453.064392,259.845764,366.449158,253.183044
2255.079346,323.088562,129.901581,476.305786,289.780457,326.419373,343.073395
2254.328857,306.384277,119.889496,536.172485,299.723724,323.035583,289.732941
2253.577881,369.598663,93.232101,562.72229,243.069397,312.993469,342.960938
2252.826904,356.221375,76.570953,476.071564,216.396164,342.904694,289.637939
2252.075928,336.191223,89.872902,492.636658,332.86261,302.904968,342.84848
2251.324707,366.088806,93.186249,629.007141,236.293686,242.94986,269.574493
2250.573486,339.408508,113.136169,529.078003,332.753448,362.701263,282.840424
2249.822021,296.10199,93.155685,455.797455,239.543182,309.409943,259.505127
2249.070557,309.359222,86.487518,465.702026,296.053436,252.809677,309.359222
2248.318848,339.241547,109.754616,475.603333,269.397705,266.071808,309.308472
2247.566895,339.185913,109.736618,545.357727,242.750702,339.185913,289.305634
2246.815186,309.207001,96.419388,482.096954,322.506226,392.327179,382.352753
2246.062988,332.426117,99.727837,482.017853,252.643845,309.156281,322.453339
2245.310791,342.342712,106.358902,478.615082,245.954971,299.13443,342.342712
2244.558594,325.670715,106.341454,501.798737,265.853638,305.731689,295.762177
2243.806152,332.262512,122.937134,475.135406,255.842148,352.198273,279.100525
2243.053711,332.208008,102.984482,558.109436,335.53009,338.852173,358.784637
2242.301025,292.295074,119.575256,538.088684,265.722809,338.79657,252.436661
2241.548096,318.815033,109.592667,514.753418,295.568115,305.531067,302.210083
2240.795166,338.685394,119.536018,561.155212,282.237823,242.392471,308.801361
2240.042236,348.589508,82.997498,444.866608,275.551697,298.790985,278.871582
2239.289063,375.087128,129.454849,497.903259,288.783875,292.103241,265.548401
2238.535889,368.387939,86.289063,524.372009,242.273148,328.562225,328.562225
2237.782471,328.50827,126.094086,574.059937,258.824707,388.237061,315.235229
2237.028809,368.266998,96.213898,457.845459,298.594879,278.688538,298.594879
2236.275146,341.669128,112.783989,580.505798,301.863007,328.400421,351.620667
2235.521484,401.312408,109.448837,570.460632,262.013885,318.396606,334.979767
2234.767578,387.982178,109.43087,543.838257,271.919128,295.131744,384.666077
2234.013428,314.976532,92.83519,523.855713,271.874481,271.874481,232.087967
2233.259277,354.704773,102.764938,573.494629,268.514832,324.869812,324.869812
2232.505127,391.10553,116.005875,626.431702,291.671906,288.357452,348.017639
2231.750732,288.31012,115.986824,563.364563,311.507477,324.763123,321.449188
2230.996094,357.843414,112.654411,603.03241,291.576111,314.769684,258.442474
2230.241455,344.533356,106.010269,566.492371,261.71283,294.841064,298.15387
2229.486816,274.918976,132.491058,470.343292,321.290833,324.603119,347.789063
2228.731934,327.861511,129.157562,510.006805,294.744202,294.744202,377.537506
2227.976807,284.762207,102.646843,566.213257,301.318146,337.741241,341.052429
2227.22168,380.724121,89.387405,615.779907,208.570602,367.481537,294.647369
2226.466309,301.219147,109.233322,575.95752,278.048462,331.010071,307.839355
2225.710938,304.479218,89.358032,519.600403,337.574799,297.860107,347.503448
2224.955566,350.755371,145.596573,559.223206,271.33905,344.13736,314.356232
2224.199951,304.37915,135.647232,612.066772,383.78244,373.857025,340.772339
2223.444092,291.097443,112.469467,559.039429,320.868774,327.484619,353.948029
2222.688232,324.123413,105.83622,555.640137,357.197235,297.664368,343.967712
2221.932129,433.195801,89.28463,545.628296,297.615448,300.922272,320.763306
2221.176025,353.773529,95.882545,466.187561,228.134338,363.692413,320.710602
2220.419922,419.830414,109.08979,565.283447,277.683105,280.988861,366.938385
2219.663574,327.215576,99.156235,542.054077,264.416626,284.247864,383.404114
2218.906982,346.989777,125.577255,518.832336,261.068512,333.771118,274.28717
2218.150391,403.102783,115.644241,525.355286,280.850311,303.979156,386.582184
2217.393555,330.357788,99.107338,515.358154,310.536316,313.839905,320.447052
2216.636719,406.273285,148.636566,574.728027,277.454926,310.48526,297.273132
2215.879639,326.946686,105.679733,551.516113,313.736725,323.644196,376.484039
2215.122559,376.42215,108.964302,567.935181,310.383179,310.383179,336.798767
2214.365234,297.126495,108.946388,571.143188,316.934937,323.53775,330.140564
2213.60791,389.501801,155.140549,547.943176,240.962967,313.58194,349.891449
2212.850342,353.134216,102.309914,577.555969,297.028778,369.635803,366.33548
2212.092773,362.975464,92.393753,560.962097,283.780823,323.378143,376.174561
2211.334961,386.010406,92.378555,583.964417,336.521881,349.718811,389.309631
2210.577148,356.258667,118.752892,511.29718,346.36261,389.245575,382.648193
2209.819092,422.163025,105.540756,587.070496,310.02597,379.287109,359.498199
2209.061035,359.439056,102.225792,570.48584,253.915665,356.141449,342.95105
2208.302734,359.379944,115.397224,593.471436,333.003418,349.488739,270.359222
2207.544434,395.58252,118.674759,570.298157,280.204285,336.245148,342.838196
2206.785889,362.557648,112.063271,586.684204,319.70993,332.893829,342.781769
2206.027344,352.611664,141.703766,596.473938,322.952759,332.83905,378.975159
2205.268555,385.502594,144.975327,583.196228,362.438324,385.502594,276.771088
2204.509766,339.318207,105.41925,533.684937,339.318207,322.846466,250.370728
2203.750732,398.550934,138.339996,527.009521,303.030457,319.499512,342.556183
2202.991455,355.672852,131.730698,642.187134,309.567139,365.552673,342.499786
2202.232178,349.02887,82.31813,540.006958,316.101624,388.541565,339.150696
2201.4729,398.354156,131.687332,651.852234,348.971405,431.276001,388.4776
2200.713379,371.955444,141.540573,638.578369,342.330688,401.580231,368.663818
2199.953857,375.185303,128.352875,595.688965,200.75705,391.640808,371.894226
2199.194092,378.414093,108.588394,592.300293,315.893494,375.123535,286.278503
2198.434082,342.161621,138.180649,496.792358,276.361298,299.391418,371.771759
2197.674072,384.868439,108.552635,592.105286,335.526337,328.947388,332.236847
2196.914063,368.360382,121.690483,611.741394,299.292816,368.360382,361.782532
2196.153809,345.281006,138.112396,628.082581,335.415833,328.83905,355.146179
2195.393311,424.132507,108.499008,627.979126,341.936279,371.526917,351.799835
2194.632813,381.327637,108.48114,608.151855,325.44342,387.902252,391.189575
2193.872314,371.404541,121.610336,565.32373,289.235382,391.125122,335.250122
2193.111572,345.053558,131.448975,555.371948,305.618866,374.629578,302.332642
2192.350586,384.424927,121.570274,532.28064,308.854218,410.710388,348.28241
2191.5896,341.654755,128.120529,561.759216,312.08847,312.08847,331.799316
2190.828613,272.621826,128.099426,666.773926,331.744659,377.729065,341.59845
2190.067383,364.530579,121.510193,650.243713,364.530579,403.939301,390.80307
2189.305908,413.723297,108.356102,686.25531,328.351807,387.455139,298.80014
2188.544434,288.901978,118.187172,577.803955,302.033905,393.957245,341.429626
2187.782715,354.503082,134.57988,646.639893,256.029999,321.678741,341.373352
2187.020996,420.082581,121.430122,580.895447,252.705917,344.598999,308.498138
2186.259033,426.57605,101.721977,639.864075,328.135406,357.667603,370.79303
2185.49707,400.259216,147.636597,583.984802,341.20459,357.608643,377.293549
2184.735107,305.065338,111.529266,597.009583,364.11026,334.587799,387.072174
2183.972656,350.931305,147.587936,669.065308,265.658264,301.735321,305.015045
2183.210449,360.711029,131.167648,626.3255,298.406403,396.782135,334.477509
2182.447754,390.159424,118.031418,593.43573,272.127991,314.750458,318.029114
2181.685303,383.538849,121.29007,527.775696,354.035858,367.148315,396.651306
2180.922363,344.144775,140.935486,616.183044,357.255066,324.47937,399.863464
2180.159668,455.507019,140.912247,616.081421,324.425873,435.844849,350.64209
2179.396484,412.837555,140.889008,652.02124,373.519684,340.754822,330.925354
2178.633301,370.182159,111.38224,602.774475,399.66568,406.21759,340.698608
2177.870117,422.527618,131.016312,625.602905,284.96048,402.875183,347.193237
2177.106689,376.609802,117.895241,654.973572,350.410858,422.457947,409.358459
2176.343262,333.981415,147.344742,628.670898,317.609772,392.919312,330.707092
2175.57959,360.116608,180.058304,612.198242,340.473907,405.949646,402.675842
2174.815918,379.696686,183.301849,602.277527,297.865509,360.05722,353.510712
2174.052002,418.906555,137.453705,562.90564,330.543457,343.634277,441.815491
2173.287842,454.831268,134.158859,595.534485,297.767242,350.121918,373.0271
2172.523682,428.583221,137.408356,608.522705,343.520905,458.027863,369.693909
2171.759521,320.566589,137.385681,618.235596,392.530518,307.482239,372.903992
2170.995117,415.359589,134.092468,650.83905,261.643829,415.359589,484.041107
2170.230469,425.101074,117.720299,722.671814,349.890869,428.371063,398.94101
2169.46582,451.186676,140.587143,588.504333,287.713226,379.258362,418.491974
2168.701172,353.044342,134.026093,617.827576,281.127899,379.19577,392.271484
2167.936279,369.328003,143.809128,634.067566,310.497009,418.353851,369.328003
2167.171143,398.677704,127.446144,617.623657,359.463501,405.213379,418.28479
2166.406006,388.809937,143.761658,653.462097,280.988708,346.3349,388.809937
2165.640869,447.547638,124.137299,623.953308,359.344818,424.680237,418.146698
2164.875488,437.675049,133.915497,682.642456,307.025787,398.480286,398.480286
2164.109863,424.540039,150.221863,591.090332,310.240784,411.477264,404.945862
2163.344238,466.916931,133.871292,574.666992,378.757782,391.81839,329.780487
2162.578369,385.224457,130.584564,679.039734,297.079895,421.135223,319.93219
2161.8125,372.104553,143.619308,626.702393,349.256042,349.256042,404.7453
2161.046387,407.942017,150.12265,714.714417,394.887848,352.461884,375.306641
2160.280273,371.981659,120.730888,704.807373,339.351685,375.244659,411.137634
2159.513916,427.382019,130.498322,685.116211,306.671051,368.657776,420.857086
2158.747559,417.525665,150.048279,714.360291,326.191925,443.621033,420.787598
2157.980957,410.933929,140.239365,720.765076,322.876678,433.763611,404.411163
2157.214355,391.300995,104.346931,652.168335,335.866699,423.909424,355.431732
2156.44751,456.442413,127.151817,684.663635,306.468475,482.524841,365.153931
2155.680664,443.327942,120.611282,642.173584,381.392426,433.548645,381.392426
2154.913574,433.47702,127.109802,703.992737,355.255615,417.180908,410.662445
2154.146484,397.559845,133.606171,694.100403,348.679535,417.111969,364.972961
2153.37915,407.268585,149.874847,677.694946,342.105621,364.912659,404.010437
2152.611572,364.852356,136.819641,602.657898,322.503418,387.65564,436.519775
2151.843994,446.218872,127.02581,687.242188,328.964264,371.306213,358.277924
2151.076416,442.88858,166.083221,648.050232,302.857635,410.323242,433.118988
2150.308594,393.975433,205.127716,618.63916,351.647522,465.607361,442.815369
2149.540527,419.953979,153.006485,699.923279,341.822998,432.9758,397.165771
2148.772461,452.433746,166.00087,615.179688,413.374725,423.139496,400.355042
2148.004395,455.613342,146.447144,735.490112,387.271332,413.306396,439.341431
2147.236084,432.761108,172.453674,696.322388,331.891998,436.014954,445.776489
2146.467529,387.143311,149.652039,673.434143,328.583801,429.436279,458.716003
2145.698975,445.629089,120.352386,731.87262,354.551605,435.870789,400.090363
2144.93042,393.519745,143.098083,731.751587,377.258606,374.006378,468.321014
2144.161377,429.223267,143.074432,699.113647,325.169159,399.958069,403.209747
2143.392578,364.129211,123.543846,803.034973,380.384979,490.924225,442.156921
2142.623535,468.088715,130.024643,698.882446,344.565308,412.828247,386.823303
2141.854248,481.011597,152.753693,737.767822,321.757751,442.010681,464.76123
2141.084961,425.68985,149.478882,672.654968,380.196289,402.943054,487.431122
2140.31543,422.370422,133.209137,727.776733,324.90033,480.852509,373.635376
2139.545898,490.518341,149.429428,646.444702,324.846588,422.300568,422.300568
2138.776123,409.238983,146.156784,685.312927,418.982788,428.726563,435.222412
2138.006348,412.418671,139.637817,639.736084,409.171295,396.181732,441.645203
2137.236328,464.30011,165.589554,711.060974,383.128754,366.894501,545.471436
2136.466309,405.789581,142.837936,730.421265,340.863251,441.499054,376.572723
2135.696045,473.883789,136.322739,723.808838,331.069519,473.883789,470.638031
2134.925537,444.598206,139.545425,749.651001,356.976654,460.824402,470.56015
2134.155029,463.992859,149.256439,824.155151,298.512878,444.524628,473.726959
2133.384521,460.671906,155.720078,742.914551,343.881836,412.009369,460.671906
2132.61377,373.017609,155.694305,759.009705,363.286713,402.210297,441.13385
2131.842773,437.817749,168.640915,700.508423,366.469666,531.867493,418.359192
2131.071777,434.502716,126.459747,674.451965,350.196228,483.141083,424.775055
2130.300781,496.029175,145.89093,810.505188,421.462708,421.462708,408.494629
2129.529541,447.324799,155.591232,787.680664,366.287689,473.256683,414.909973
2128.758057,388.913696,126.39695,784.309265,427.805054,427.805054,375.94989
2127.986572,460.138336,142.578079,693.447937,375.887665,456.897919,430.97464
2127.215088,453.582397,132.834839,748.41095,311.027924,401.744415,388.784912
2126.443115,421.113922,174.92424,699.69696,333.651794,411.395905,456.746613
2125.671387,404.850159,194.328079,702.819885,404.850159,430.76059,489.05899
2124.899414,476.024933,158.674988,767.468811,359.447418,414.497925,372.400482
2124.127197,446.806549,203.976898,815.907593,417.666992,459.757477,505.085663
2123.35498,488.81604,158.622421,799.586487,385.225891,482.341675,404.649048
2122.58252,381.925415,171.54277,763.85083,466.078491,417.528656,462.841827
2121.810059,462.765167,132.680923,770.196533,417.459473,436.87619,446.584564
2121.037354,475.630829,165.014771,831.545044,333.265137,491.808746,511.22226
2120.264404,485.257172,158.517349,811.997009,368.795441,452.906708,430.261353
2119.491699,491.645813,158.491074,701.889038,423.721039,456.066162,378.437897
2118.718506,433.352783,148.762894,821.429871,346.035431,420.41687,420.41687
2117.945313,514.116943,161.671997,779.259033,378.312469,452.68161,488.249451
2117.172119,514.031738,151.946503,804.993164,329.756226,410.578827,439.674957
2116.398682,426.672638,145.456573,824.253967,442.834473,407.278412,394.348938
2115.625,452.456573,184.214462,740.089722,403.979095,426.601929,439.529236
2114.851318,520.238831,161.56485,846.599854,345.748779,394.218231,471.769379
2114.077637,494.306519,151.845795,775.382751,397.383667,484.614227,507.229553
2113.303711,552.368652,167.971741,794.635559,394.087555,503.915253,410.238678
2112.529541,549.047363,158.254837,758.977234,419.859772,471.53479,403.711304
2111.755371,477.914948,190.520142,813.74707,374.58197,542.498047,471.456635
