wavelength,day1,day2,day3,day4,day5,day6
557,44.28209686,49.20541382,49.72004318,49.37708664,48.9261322,47.2489624
556,44.32579803,49.28720093,49.7664299,49.43125534,48.97157288,47.3077774
555,44.28326035,49.27863312,49.76418686,49.40871811,48.98183823,47.31890869
554,44.26858521,49.26435852,49.81282425,49.4495163,48.99711609,47.32432938
553,44.248909,49.32323837,49.86328888,49.48086548,49.02133179,47.37347031
552,44.25997925,49.33572388,49.8554039,49.49588013,49.06915665,47.38705063
551,44.26545334,49.38628006,49.93041611,49.56728363,49.1135025,47.45186234
550,44.26098251,49.38400269,49.93902969,49.58759689,49.09889984,47.49261856
549,44.26464844,49.41961288,49.95478821,49.58100128,49.15052032,47.48749161
548,44.24189377,49.46300507,50.00027847,49.59796143,49.17689133,47.52980042
547,44.23004532,49.48593903,49.98015594,49.65878296,49.19129181,47.52414703
546,44.17412186,49.47675323,49.9883461,49.61448288,49.1594429,47.50996017
545,44.09877777,49.42123413,49.92863846,49.53717422,49.09454727,47.48435211
544,44.08542633,49.47215652,49.9446106,49.58236694,49.13598251,47.48461914
543,44.09523392,49.49507523,49.99715042,49.61473465,49.16897202,47.53907776
542,44.11123657,49.58177185,50.07988358,49.68444824,49.26914978,47.61669922
541,44.11870956,49.62086487,50.11632538,49.73155975,49.29162598,47.65039444
540,44.1421051,49.64781952,50.17090607,49.78390121,49.32230377,47.71047592
539,44.15210342,49.6883812,50.1875,49.81585693,49.39612579,47.74661255
538,44.15281677,49.71155167,50.24685669,49.87760162,49.40282822,47.77440262
537,44.15785599,49.74334717,50.25870895,49.86514664,49.400177,47.79378891
536,44.16461182,49.80750275,50.32069778,49.93427658,49.47143936,47.85426712
535,44.11128998,49.7917366,50.30747223,49.92709732,49.46351242,47.84224319
534,44.14654922,49.84408951,50.36133957,49.97710037,49.51583862,47.92047501
533,44.15593719,49.82758331,50.38658905,49.98602676,49.55101776,47.9261055
532,44.1275444,49.8745842,50.38700867,50.01366043,49.5451355,47.96746826
531,44.11980438,49.88160706,50.44674301,50.03878403,49.60686111,47.98297882
530,44.11965179,49.90777206,50.44875336,50.07224655,49.61935806,48.02879715
529,44.13008881,49.95240784,50.48221207,50.11099625,49.66428757,48.0618515
528,44.1197052,49.97877121,50.51885223,50.13098907,49.6576004,48.08333588
527,44.1208725,49.97963715,50.52131271,50.13198853,49.69395828,48.08231354
526,44.08781052,50.0006485,50.55731964,50.14740753,49.67737961,48.08400726
525,44.08368301,49.98145676,50.56353378,50.14338684,49.69587708,48.08929443
524,44.05917358,49.97857666,50.54634094,50.16418839,49.70256042,48.10520554
523,44.06287384,50.01424408,50.58737564,50.17383194,49.70023346,48.13954926
522,44.04713058,50.00536346,50.56171417,50.19904327,49.72671127,48.17653656
521,44.00080109,50.00241852,50.58099747,50.18808746,49.71027374,48.16141891
520,43.99919128,50.01827621,50.55582047,50.18412018,49.71491241,48.15593719
519,43.97135162,50.02851486,50.55112839,50.15819168,49.70568466,48.14603424
518,43.96308899,49.97105408,50.54323196,50.15922928,49.6985054,48.14453888
517,43.91210175,50.00431061,50.53064346,50.13061142,49.67766571,48.10929108
516,43.87969971,49.98218536,50.50191116,50.12626648,49.66714859,48.15630341
515,43.86155319,49.96622849,50.46364594,50.06874084,49.60535431,48.08251953
514,43.81708908,49.90379333,50.43718338,50.02173233,49.55622482,48.05020523
513,43.79275894,49.9169426,50.41946793,50.02155304,49.56586456,48.03012466
512,43.72131729,49.8517189,50.37608719,49.95979309,49.50357056,47.98561478
511,43.69845581,49.80545807,50.31436157,49.88315964,49.46488571,47.95437622
510,43.67779541,49.796978,50.26982498,49.84954834,49.38102722,47.91799927
509,43.59478378,49.73501968,50.19729614,49.77616119,49.34544373,47.8437767
508,43.54513931,49.67098618,50.13318634,49.72645187,49.23461533,47.79763412
507,43.47999954,49.64362335,50.06212616,49.65154266,49.1731987,47.73727036
506,43.44132996,49.60974503,50.02310944,49.61250305,49.15516281,47.69133377
505,43.36467743,49.52809525,49.92734528,49.53709412,49.06620407,47.62663651
504,43.31619644,49.50097656,49.85715485,49.43715668,48.98778534,47.56401825
503,43.20884705,49.40335846,49.71506119,49.32522583,48.86642075,47.4264183
502,43.16280365,49.34971619,49.64560699,49.24290466,48.7802887,47.35441971
501,43.10374832,49.31678009,49.57423401,49.14351654,48.71046829,47.31699753
500,43.03215027,49.27962112,49.48652649,49.08890533,48.62696838,47.23474503
499,42.93790817,49.21709442,49.3757019,48.97882462,48.53264999,47.1463356
498,42.8915596,49.18372726,49.29646683,48.88037872,48.46657562,47.0354805
497,42.81960297,49.15752029,49.19685364,48.79273987,48.34352112,46.96918869
496,42.75289917,49.1334343,49.11236572,48.70608902,48.22613144,46.84698868
495,42.66145706,49.11138535,49.03635788,48.62018585,48.18389511,46.78358459
494,42.58020401,49.0781517,48.9442749,48.53759384,48.10247421,46.71362305
493,42.50627899,49.01953506,48.85161972,48.44781876,47.99599457,46.60763931
492,42.46844482,49.0201149,48.78389359,48.37617493,47.92323685,46.52860641
491,42.38975525,49.00688934,48.68987274,48.31216049,47.86403656,46.4498558
490,42.32688904,49.03572083,48.6272316,48.21509933,47.77625275,46.38573837
489,42.24287415,49.05160522,48.5596199,48.15568161,47.71684265,46.35019684
488,42.1848793,49.04340744,48.45914459,48.07365417,47.60671997,46.25594711
487,42.09963608,49.03821182,48.37914658,47.98568344,47.56930542,46.17937469
486,42.07561874,49.04658127,48.36418915,47.95755768,47.48085785,46.14104462
485,42.00221634,49.07947922,48.3064537,47.89612961,47.44523621,46.08441162
484,41.94562149,49.09493637,48.22135544,47.81297684,47.38233948,46.04288101
483,41.90690231,49.14683151,48.23841858,47.8079071,47.32683945,45.98803329
482,41.86779022,49.13437653,48.15807343,47.72024918,47.2701416,45.92010498
481,41.82049179,49.15500259,48.08486938,47.70320892,47.24135208,45.86821365
480,41.778965,49.1708107,48.08226013,47.66497803,47.20856094,45.8287735
479,41.74738693,49.20207977,48.0340538,47.62255096,47.18179703,45.77864838
478,41.67050934,49.19316101,47.96557617,47.56296158,47.10790634,45.72866821
477,41.61767578,49.21072769,47.92722702,47.51779556,47.04496002,45.6800499
476,41.58470154,49.22215271,47.89929199,47.50067139,47.03132248,45.64134216
475,41.52007675,49.19377899,47.8420639,47.451931,46.96611404,45.58533096
474,41.54841995,49.24286652,47.85047913,47.4315033,46.97648239,45.60006714
473,41.48737717,49.23804855,47.81848907,47.39604568,46.95638657,45.53841782
472,41.44242096,49.19708252,47.7472229,47.33576965,46.87902451,45.5322876
471,41.41373062,49.21720505,47.74100876,47.32225037,46.88036728,45.47862244
470,41.36286545,49.15429688,47.65731812,47.27677536,46.81052017,45.43587112
469,41.32110596,49.15417099,47.64174652,47.2126236,46.77344131,45.4122467
468,41.3049202,49.11407089,47.61283493,47.21937943,46.76234436,45.37454224
467,41.26798248,49.10997772,47.56538391,47.1756134,46.73391724,45.33405304
466,41.27626038,49.13266754,47.58285141,47.16638184,46.7347908,45.355793
465,41.21998978,49.09603882,47.56949615,47.13630676,46.68531418,45.29494095
464,41.17423248,49.03996658,47.53535843,47.08981323,46.64038849,45.2926178
463,41.17982864,49.04814148,47.49968719,47.08666992,46.62116623,45.26634216
462,41.16082382,49.04724121,47.52806854,47.08536148,46.62131882,45.24900436
461,41.13631821,49.05287552,47.47527695,47.06116486,46.59920502,45.25997925
460,41.1058197,49.02651596,47.46920013,47.0539856,46.61236191,45.23405075
459,41.11359787,49.0461235,47.46144867,47.07719803,46.62215042,45.26622009
458,41.10287857,49.05436325,47.49067307,47.07001877,46.63024521,45.23785782
457,41.10051346,49.05330658,47.48991394,47.08572388,46.62057877,45.27228928
456,41.10721588,49.07855225,47.47851944,47.06123352,46.60918427,45.27095413
455,41.11767578,49.11244965,47.54335403,47.11890411,46.65034485,45.27353668
454,41.10533142,49.13167572,47.53265381,47.1300621,46.67167664,45.28068924
453,41.10149384,49.15296555,47.55102539,47.13084793,46.67149353,45.29452515
452,41.11528015,49.18807602,47.61710739,47.16954041,46.71004868,45.34976196
451,41.1410141,49.2254982,47.6342392,47.23800659,46.74103928,45.3925209
450,41.16755676,49.26625443,47.65838242,47.24311066,46.77770615,45.41998291
449,41.16763687,49.31207275,47.70041275,47.28153229,46.83444977,45.44102478
448,41.15553665,49.30074692,47.74026108,47.31498718,46.81960678,45.47636032
447,41.20565414,49.32894135,47.7675972,47.35733414,46.87041473,45.55311966
446,41.20605087,49.3531456,47.82105637,47.38689041,46.90818024,45.56981659
445,41.24715805,49.35002136,47.887043,47.43035889,46.96549606,45.60741806
444,41.24453735,49.35825729,47.88338852,47.44818497,46.98633194,45.62989044
443,41.29285431,49.40422058,47.94855881,47.52236938,47.07818604,45.68587112
442,41.28508377,49.39622116,48.00372696,47.57831192,47.08403778,45.74711609
441,41.32950592,49.39071655,48.04604721,47.59320831,47.12168121,45.7819252
440,41.31389999,49.34280777,48.06822205,47.62556076,47.16729355,45.78798294
439,41.32108307,49.32352448,48.11418915,47.6763649,47.19822693,45.84689331
438,41.37497711,49.35359192,48.14239883,47.73440933,47.26048279,45.88246155
437,41.39018631,49.31874466,48.23693848,47.81125641,47.28809738,45.95113754
436,41.39704132,49.28879929,48.23711395,47.83051682,47.33572388,45.97320938
435,41.44794464,49.30402756,48.33442688,47.89611816,47.40100861,46.05072403
434,41.43371582,49.26956558,48.3371582,47.92588043,47.44892883,46.07885742
433,41.47875977,49.2279129,48.41459274,47.97003555,47.48970795,46.14261246
432,41.50654221,49.22475052,48.46404266,48.05999374,47.53801346,46.19025421
431,41.49493408,49.18045807,48.5197258,48.07290649,47.59350204,46.24489212
430,41.51071548,49.16130447,48.56425095,48.14004135,47.68654251,46.31690216
429,41.51558685,49.17766571,48.65882874,48.22167206,47.74052429,46.38804626
428,41.5215416,49.10143661,48.64637375,48.23396683,47.75205612,46.43072128
427,41.53731918,49.13218689,48.73590088,48.30873108,47.81761551,46.4834671
426,41.57698059,49.12105942,48.80565643,48.39247513,47.9015007,46.5468483
425,41.57766342,49.14319992,48.88881683,48.44443893,47.96926498,46.6258812
424,41.56829834,49.13521576,48.93176651,48.48648453,48.00183487,46.67015076
423,41.63150406,49.14927673,49.01815033,48.56491089,48.08598328,46.76142883
422,41.62212753,49.16282272,49.08024979,48.65288544,48.17453766,46.84199905
421,41.63314056,49.1505394,49.13274765,48.69318008,48.21980667,46.88947296
420,41.6307106,49.16103745,49.21955872,48.77454376,48.2638092,46.96565247
419,41.64331055,49.15011215,49.2833786,48.83423615,48.35938644,47.04488373
418,41.68930054,49.20427322,49.37598038,48.97052383,48.42226028,47.15285492
417,41.65126419,49.15549469,49.39215469,48.96761322,48.44463348,47.16082382
416,41.66252899,49.19677353,49.48135757,49.04988098,48.54393387,47.25498199
415,41.67937851,49.22258759,49.55943298,49.1415062,48.62458038,47.30179977
414,41.69548416,49.27690125,49.64935684,49.19557571,48.69870377,47.40910721
413,41.68501663,49.30653381,49.6857872,49.23970413,48.73488998,47.43421555
412,41.71350479,49.37637329,49.72827911,49.31329346,48.81065369,47.51591492
411,41.72750854,49.42739105,49.82003021,49.36510086,48.88175964,47.58672333
410,41.79273987,49.51503754,49.92180634,49.48135757,48.91762543,47.69577026
409,41.79840851,49.56449509,49.97007751,49.51435089,49.01424789,47.73177338
408,41.79707336,49.56736755,50.04690933,49.58444977,49.04436874,47.75625992
407,41.85630798,49.65751648,50.10822296,49.64961243,49.14665604,47.83403397
406,41.90089035,49.72311783,50.19946671,49.735672,49.2193985,47.97509384
405,41.86946487,49.79447556,50.25257492,49.74197388,49.25172043,47.99835968
404,41.86011124,49.77677917,50.25989532,49.76632309,49.26982117,48.00297546
403,41.88802719,49.82690048,50.31759644,49.82197952,49.33359909,48.05340576
402,41.89483643,49.92713165,50.37068558,49.91462708,49.38763809,48.10332489
401,41.89061737,49.94427109,50.43349838,49.94609833,49.44190216,48.13513565
400,41.91944122,50.04460144,50.49889755,50.01940918,49.48055649,48.19071579
399,41.86850739,50.06991196,50.48098755,50.04519272,49.47166061,48.22103119
398,41.8188591,50.05381012,50.49827194,50.00218582,49.52596283,48.22381973
397,41.78025436,50.07300568,50.52815628,50.02762222,49.52103806,48.22264481
396,41.79091644,50.16244507,50.58231354,50.03050995,49.56509018,48.21144485
395,41.76686096,50.18555069,50.58084869,50.05723953,49.57727432,48.20330811
394,41.70618057,50.23773956,50.60933685,50.02453995,49.5747757,48.2760849
393,41.61917114,50.22661209,50.59563065,50.07212067,49.5711441,48.24000549
392,41.59569931,50.24703217,50.52877808,50.01559448,49.51590729,48.20148849
391,41.56657028,50.30491257,50.54647827,50.03658676,49.5670929,48.23090744
390,41.5089035,50.32483292,50.55391312,49.97202682,49.51593781,48.20866394
389,41.39973068,50.27724075,50.4545517,49.94258499,49.44590378,48.09114075
388,41.33275986,50.28634644,50.41052628,49.90771103,49.42782593,48.0978508
387,41.25408173,50.26185989,50.35644913,49.85995483,49.38917923,48.05742645
386,41.16173935,50.24676895,50.28297424,49.81024551,49.28348541,47.98424149
385,41.11255264,50.2567482,50.30023956,49.75655365,49.22934723,47.9823761
384,41.01891708,50.21894455,50.21784973,49.66429138,49.17548752,47.88528824
383,40.89696884,50.11296082,50.11706543,49.58204269,49.07130814,47.78434372
382,40.8277092,50.06552505,50.01791763,49.5562706,49.03704071,47.71705246
381,40.71759033,50.08074188,49.99837112,49.45658493,48.90090179,47.68915558
380,40.61681747,49.9383812,49.88425827,49.34595108,48.86034393,47.5789566
379,40.4832077,49.80670929,49.74751282,49.22240829,48.71389771,47.46760559
378,40.41687393,49.76322556,49.68357849,49.17382431,48.69963455,47.4030304
377,40.28752518,49.70370483,49.56873322,49.06368637,48.59761429,47.31806564
376,40.13486099,49.47701645,49.43564987,48.9119606,48.40978241,47.18081284
375,40.0547905,49.40425873,49.26716232,48.7325325,48.29088593,47.09277344
374,39.91297913,49.18341446,49.14515305,48.6312027,48.13349915,46.90917587
373,39.86341476,49.09641266,49.07487106,48.49410248,48.0437851,46.84058762
372,39.68170166,48.8820343,48.86311722,48.37833786,47.85059738,46.68684387
371,39.57597733,48.72128677,48.66315842,48.20640945,47.71192551,46.50592804
370,39.46541214,48.51739883,48.47914124,48.0201683,47.56951141,46.47904587
369,39.37111282,48.35702896,48.37228775,47.85422897,47.41085434,46.25428391
368,39.26909256,48.16302872,48.23350525,47.73243332,47.27689743,46.15678024
367,39.11523056,47.95001602,48.06902313,47.57815552,47.13085938,45.94213867
366,38.9441452,47.76289368,47.87045288,47.31848145,46.88781357,45.8079834
365,38.80862045,47.5049057,47.63445663,47.1451683,46.73606873,45.67337799
364,38.68778229,47.33283234,47.41319656,47.03534698,46.60710526,45.50912857
363,38.51921844,47.16854095,47.3221283,46.88094711,46.40044403,45.31715012
362,38.36220932,46.89295959,47.18171692,46.673069,46.24659729,45.22858429
361,38.26667786,46.69731903,46.99177933,46.55882645,46.10716248,45.04492188
360,38.1522789,46.51647949,46.83924484,46.34970856,45.87044907,44.89473724
359,37.99740982,46.26890182,46.63204956,46.18571091,45.66595459,44.71151352
358,37.8365593,46.00057983,46.42340088,45.96384811,45.49876785,44.53558731
357,37.67007446,45.70993042,46.22468948,45.76905823,45.28615952,44.26731491
356,37.50043869,45.51448441,46.02082062,45.50014877,45.1686821,44.12108994
355,37.35923004,45.22714233,45.74474716,45.30086899,44.92638397,44.01488876
354,37.19062424,44.97520447,45.4765892,45.0790062,44.66783524,43.69258118
353,37.05643082,44.67218399,45.35796738,44.87176514,44.50526428,43.46092224
352,36.90161514,44.48768997,45.05862808,44.62982559,44.17320633,43.18583679
351,36.74822617,44.21681976,44.8110199,44.36301422,43.92982101,43.0316124
350,36.57968903,43.99059296,44.58255386,44.18405151,43.77155304,42.82591248
349,36.88025284,44.27640915,44.97706604,44.43147659,44.08798981,43.1579895
348,36.73544693,43.92468262,44.75810242,44.37707138,43.8395462,42.98811722
347,36.50737,43.77891541,44.36574554,43.99022293,43.63765717,42.5664978
346,36.49674988,43.64895248,44.234272,43.89400101,43.4528923,42.50422668
345,36.36056137,43.43363571,44.23273849,43.84162903,43.40988159,42.41624069
344,36.26395035,43.21098328,44.04124832,43.75806808,43.08575439,42.26856232
343,36.02887344,42.89816284,43.82162857,43.43266678,42.94621277,41.92396164
342,35.93909454,42.82194519,43.71258926,43.41345596,42.83904266,41.9491806
341,35.72062683,42.63105011,43.41920471,43.15028,42.7440567,41.8797493
340,35.66679382,42.32885361,43.20311356,42.87472534,42.51885986,41.51973343
339,35.58607864,42.1958046,43.14373016,42.75362396,42.34270859,41.3779068
338,35.41053391,42.04734421,43.07359695,42.514534,42.14454269,41.18721008
337,35.31985092,41.8759346,42.79616928,42.47808456,42.00115967,41.09376526
336,35.17461395,41.62355804,42.65674591,42.16793823,41.85638428,40.88097382
335,34.97574615,41.3890152,42.3480835,42.05209732,41.62772369,40.61215973
334,34.95742416,41.28272247,42.31215668,41.91921997,41.46199036,40.53781128
333,34.61473465,40.96496201,42.01942062,41.6829567,41.15241623,40.39366531
332,34.64134979,40.95709229,41.92031097,41.49088669,41.11743927,40.14659119
331,34.52717972,40.7209816,41.74655533,41.27817154,40.89162445,39.94190979
330,34.32098389,40.52406311,41.40703201,41.06282806,40.59261322,39.84759903
329,34.11765671,40.17857361,41.19274521,40.73720169,40.3256073,39.42637634
328,34.00002289,40.02961349,40.96632767,40.6266861,40.13010406,39.33931732
327,33.65016174,39.75605774,40.56204224,40.23963165,39.72371292,39.01177216
326,33.46652222,39.43157578,40.25598145,39.84319305,39.38433075,38.63859177
325,33.25002289,39.20020294,40.0293808,39.61357498,39.25131989,38.39067841
324,32.98005295,38.811306,39.59395981,39.20897675,38.72676086,38.07678223
323,32.6461792,38.50072479,39.23744965,38.95862579,38.42463684,37.71992493
322,32.35314178,38.04925537,38.86261368,38.56832504,38.00671768,37.26607895
321,32.16559601,37.78345871,38.45349884,38.19771194,37.69221878,37.04434204
320,31.91985512,37.51176453,38.13831329,37.80234909,37.35709381,36.66325378
319,31.62601662,37.3252182,37.83247757,37.55443573,37.15711594,36.37687302
318,31.32298279,36.94264984,37.62707901,37.19905472,36.829422,36.11267853
317,30.98655891,36.5823288,37.14662552,36.88600159,36.48005295,35.65229416
316,30.50564766,36.07290268,36.64860535,36.39225388,35.82789993,35.12133789
315,30.0541153,35.53739929,36.09312057,35.73455429,35.38230515,34.5645752
314,29.36953926,34.79243851,35.32859802,35.00350189,34.58892822,33.70463943
313,28.56689072,34.03003311,34.43136978,34.11512756,33.65701675,32.86505127
312,27.6735611,32.91081238,33.2541275,32.99256897,32.62608337,31.69817352
311,26.42714691,31.69109726,32.01693726,31.70274734,31.29224396,30.476717
310,25.24280548,30.45998001,30.62984085,30.39509392,30.02693367,29.08625984
309,23.96936226,29.03221321,29.17847633,28.94039154,28.57145882,27.69807816
308,22.641222,27.66859245,27.78456879,27.53141022,27.13081169,26.24140167
307,21.39803886,26.22778702,26.34757805,26.0215168,25.7306881,24.83547211
306,20.07990074,24.86330605,24.81754494,24.67268181,24.30626297,23.41292953
305,18.82819366,23.51308823,23.45022964,23.29164886,23.0301342,22.20530128
304,17.65841484,22.27477646,22.27606392,22.07046509,21.83234024,20.94698524
303,16.6184597,21.1889534,21.06448746,20.87885857,20.72447777,19.86537361
302,15.61903667,20.12341881,20.05951881,19.88864326,19.65540886,18.86141586
301,14.73129559,19.11213112,19.06974983,18.96261597,18.73916054,17.9695282
300,13.96754646,18.24463654,18.26746178,18.10250854,17.9161377,17.13975525
299,13.350317,17.50951004,17.54917336,17.37495422,17.24658394,16.527771
298,12.64593792,16.86245346,16.79717636,16.71753883,16.52046585,15.8880415
297,12.1190958,16.19418907,16.21931648,16.11857796,15.96408749,15.3075695
296,11.67211246,15.63613129,15.6408205,15.56297112,15.42451572,14.82679558
295,11.2426424,15.12322426,15.20333004,15.06816483,15.02268791,14.38182735
294,10.91091251,14.6827507,14.69070911,14.59240341,14.54218292,13.9763937
293,10.5254612,14.16587353,14.25272846,14.1826601,14.12947369,13.55001736
292,10.18385029,13.69564724,13.81838608,13.75132179,13.6398468,13.16339684
291,9.882395744,13.28922844,13.45370102,13.38280487,13.27703762,12.74244499
290,9.711745262,12.99612045,13.14120483,13.07340145,12.99333858,12.49341583
289,9.438033104,12.63910675,12.78833866,12.70381546,12.63207054,12.22224045
288,9.274337769,12.34922981,12.52457333,12.47574806,12.36442375,11.91016769
287,9.133188248,12.06300926,12.21917915,12.19379807,12.11304283,11.69303226
286,9.019028664,11.88747787,12.00866318,11.94491196,11.91922188,11.5204134
285,8.929132462,11.73286915,11.92628288,11.83849144,11.81731415,11.37893677
284,8.874186516,11.65040112,11.84571648,11.78216267,11.69287777,11.26604557
283,8.855858803,11.53834534,11.7138586,11.69243336,11.63241768,11.24730301
282,8.824250221,11.4890976,11.71382332,11.7263298,11.61541653,11.22447586
281,8.800789833,11.40783119,11.62541008,11.55212021,11.57802677,11.15710545
280,8.742282867,11.34302711,11.51561356,11.49158382,11.45668602,11.03525829
279,8.644919395,11.15892124,11.4050169,11.37625408,11.36978531,10.96138763
278,8.560304642,11.04730415,11.28934574,11.23395634,11.21960449,10.79294491
277,8.499838829,10.90747929,11.16718769,11.13647938,11.0617218,10.736763
276,8.384129524,10.7301321,10.9972086,10.99262047,10.96435833,10.59836102
275,8.262928963,10.61853218,10.90382195,10.89102936,10.85994148,10.49942112
274,8.170339584,10.46407986,10.70847988,10.72851467,10.71545506,10.32794666
273,8.038961411,10.27673149,10.5420475,10.547225,10.51199436,10.17808056
272,7.902984142,10.05685234,10.34126282,10.34112453,10.33643627,9.961830139
271,7.772928238,9.831798553,10.17192268,10.15747166,10.15303993,9.8028965
270,7.621990681,9.652994156,9.982271194,9.940347672,9.936637878,9.598583221
269,7.482364178,9.444901466,9.754972458,9.756748199,9.743514061,9.418166161
268,7.341440201,9.217419624,9.5233078,9.523702621,9.543685913,9.211651802
267,7.196679592,9.011912346,9.346863747,9.341953278,9.316004753,9.041600227
266,6.991624832,8.761907578,9.105640411,9.118946075,9.090551376,8.839694977
265,6.84105587,8.542712212,8.892002106,8.855875015,8.903427124,8.602083206
264,6.669023514,8.286869049,8.633006096,8.589922905,8.655298233,8.379528046
263,6.440377235,8.009827614,8.32997036,8.355449677,8.369170189,8.132400513
262,6.228382587,7.655442715,8.020584106,8.00334549,8.026804924,7.822651386
261,5.931640625,7.280601501,7.608970165,7.620450974,7.629214287,7.372409821
260,5.579889774,6.810445309,7.111967564,7.14765501,7.165943146,6.968063831
259,5.146802425,6.245989799,6.55802393,6.580314159,6.606681824,6.435362816
258,4.704041481,5.656958103,5.927437305,5.957319736,5.998640537,5.829124451
257,4.170264721,4.988526821,5.22593689,5.240575314,5.308910847,5.121328831
256,3.58148694,4.229950428,4.389667511,4.447968006,4.49438858,4.308144093
255,2.965546846,3.425220013,3.532028675,3.586413622,3.665459633,3.496956348
254,2.284587622,2.625677109,2.700415134,2.749876976,2.817269325,2.669290781
253,1.715538859,1.916800022,1.928790689,1.990017056,2.077273369,1.912594557
252,1.20776403,1.304728389,1.265775204,1.359615088,1.437257051,1.276780128
251,0.8694278,0.88102752,0.842740417,0.918052733,1.010296345,0.852517963
250,0.66140753,0.632890761,0.572895467,0.661719561,0.764815271,0.595359385
249,0.576637149,0.545979261,0.467832714,0.546295643,0.669212699,0.498625904
248,0.53261447,0.496901095,0.409260035,0.499309003,0.614924491,0.439866573
247,0.532920361,0.503622055,0.400407255,0.495888948,0.625713348,0.440597177
246,0.559579969,0.514125168,0.423019648,0.525911033,0.650754809,0.447792292
245,0.577779889,0.528601348,0.440913022,0.525916338,0.663266361,0.453383476
244,0.567585886,0.556850135,0.444648832,0.53605777,0.680328667,0.47213766
243,0.587546766,0.5749771,0.4709315,0.562516391,0.71069479,0.486732751
242,0.648893178,0.602062881,0.491170079,0.631705463,0.754283726,0.54004842
241,0.672894716,0.621908724,0.520784318,0.634343326,0.805582464,0.538790941
240,0.72684592,0.671670258,0.575156629,0.698922873,0.848190308,0.593592286
239,0.771041334,0.726004362,0.589747846,0.738147497,0.901253998,0.626693666
238,0.795856655,0.759073973,0.60537827,0.74153018,0.936771572,0.609579265
237,0.874759257,0.818523407,0.666586161,0.825324297,1.045041323,0.703095317
236,0.953096688,0.885809958,0.709984243,0.892477572,1.135068536,0.734702587
235,0.991887987,0.929677367,0.743429899,0.94652611,1.207942724,0.747199416
234,1.082510352,1.007677555,0.805284619,1.020656705,1.258799314,0.823845625
233,1.113142729,1.056676507,0.861111105,1.046800613,1.327293754,0.864682078
232,1.195603013,1.064363718,0.907399595,1.127784014,1.414126396,0.92785126
231,1.215831876,1.115307331,0.911365748,1.131353617,1.461234331,0.916070759
230,1.273002863,1.150590062,0.946059823,1.199770451,1.523867249,0.996788502
229,1.272764206,1.153883338,0.903363705,1.187772393,1.531033754,0.982799828
228,1.299739957,1.188147306,0.953638375,1.243025661,1.597563148,1.003371596
227,1.320184946,1.244587064,0.982929289,1.228639007,1.613476872,1.016371489
226,1.350112081,1.231794953,0.993148685,1.272388697,1.642461896,1.05661726
225,1.422532082,1.266367078,1.037496567,1.259124398,1.664392233,1.056184769
224,1.405423164,1.273984909,1.045415998,1.300733328,1.709340334,1.087479591
223,1.378960252,1.287595391,1.015108228,1.299346089,1.675412655,1.05722785
222,1.459512711,1.313113689,1.082175374,1.328737378,1.687339902,1.10894978
221,1.446747661,1.275785565,1.06448853,1.29522872,1.739488959,1.092236996
220,1.422456503,1.281346202,1.05422473,1.311001062,1.736264825,1.080434442
219,1.411588311,1.305839658,1.056429505,1.318544149,1.727802277,1.069735527
218,1.39427495,1.258481026,1.017895103,1.282104015,1.757467747,1.083149433
217,1.4490031,1.353835225,1.03969419,1.364245415,1.744198561,1.113808155
216,1.46721518,1.296433687,1.008693099,1.326189041,1.784815669,1.062617779
215,1.430184245,1.296160936,0.997189701,1.268668175,1.776380062,1.074639916
214,1.4380337,1.298752785,1.060394645,1.298813939,1.723022699,1.061351538
213,1.459989548,1.255372763,1.043937445,1.35897398,1.782887936,1.085749269
212,1.474249482,1.320789337,1.063474774,1.350152731,1.795913219,1.099060535
211,1.512025356,1.370562196,1.128879428,1.356354237,1.834269643,1.192770123
210,1.476913929,1.355474114,1.03773427,1.359862328,1.810909629,1.117398739
209,1.573289752,1.328045011,1.018856287,1.367226124,1.830640197,1.115492225
208,1.556233644,1.394298553,1.135156155,1.386637688,1.943949938,1.200242281
207,1.541026235,1.318364501,1.123741508,1.343505979,1.930376887,1.091144681
206,1.49457705,1.356881618,1.154393911,1.400837183,1.941874385,1.177498817
205,1.587395906,1.422726274,1.14437592,1.482657671,1.930897474,1.239346862
204,1.595930815,1.239845991,1.121634483,1.387371421,1.907074094,1.261404157
203,1.61297822,1.32022965,1.138829589,1.41009748,1.978016973,1.115122199
202,1.604841828,1.398759246,1.259107113,1.421069741,2.039033175,1.289128661
201,1.596419692,1.367719054,1.194246054,1.530848622,1.980900049,1.211463332
200,1.525289893,1.411493301,1.225503802,1.455334544,1.944735646,1.246033788
